"","tagid","survey_name","SPPA_1","SPPA_10","SPPA_11","SPPA_12","SPPA_13","SPPA_14","SPPA_15","SPPA_16","SPPA_17","SPPA_18","SPPA_19","SPPA_2","SPPA_20","SPPA_21","SPPA_22","SPPA_23","SPPA_24","SPPA_25","SPPA_26","SPPA_27","SPPA_28","SPPA_29","SPPA_3","SPPA_30","SPPA_31","SPPA_32","SPPA_33","SPPA_34","SPPA_35","SPPA_36","SPPA_37","SPPA_38","SPPA_39","SPPA_4","SPPA_40","SPPA_41","SPPA_42","SPPA_43","SPPA_44","SPPA_45","SPPA_46","SPPA_47","SPPA_48","SPPA_49","SPPA_5","SPPA_50","SPPA_51","SPPA_52","SPPA_53","SPPA_54","SPPA_55","SPPA_56","SPPA_57","SPPA_58","SPPA_59","SPPA_6","SPPA_60","SPPA_61","SPPA_62","SPPA_63","SPPA_64","SPPA_65","SPPA_66","SPPA_67","SPPA_68","SPPA_69","SPPA_7","SPPA_70","SPPA_71","SPPA_8","SPPA_9","SPPA_RA_72","SPPA_RA_73","SPPA_RA_74","SPPA_RA_75","SPPA_RA_76","SPPA_RA_77","SPPA_RA_78","SPPA_RA_79","SPPA_RA_80","survey_type","survey_date","ha1","ha2","ha3","ha4","ha6","ha7","ha8","ha9","ha10","ha11","ha12","ha13","ha15","ha16","ha17","ha18","ha19","ha20","ha21","ha22","ha24","ha25","ha26","ha27","ha28","ha29","ha30","ha31","ha33","ha34","ha35","ha36","ha37","ha38","ha39","ha40","ha42","ha43","ha44","ha45","SPPA_scholasticcomp_total","SPPA_socialcomp_total","SPPA_athleticcomp_total","SPPA_physicalappear_total","SPPA_romanticappeal_total","SPPA_behavconduct_total","SPPA_closefriend_total","SPPA_globalselfworth_total","SPPA_scholasticcomp_mean","SPPA_socialcomp_mean","SPPA_athleticcomp_mean","SPPA_physicalappear_mean","SPPA_romanticappeal_mean","SPPA_behavconduct_mean","SPPA_closefriend_mean","SPPA_globalselfworth_mean","SPPA_scholasticcomp_N","SPPA_scholasticcomp_missing","SPPA_scholasticcomp_missing_perc","SPPA_socialcomp_N","SPPA_socialcomp_missing","SPPA_socialcomp_missing_perc","SPPA_athleticcomp_N","SPPA_athleticcomp_missing","SPPA_athleticcomp_missing_perc","SPPA_physicalappear_N","SPPA_physicalappear_missing","SPPA_physicalappear_missing_perc","SPPA_romanticappeal_N","SPPA_romanticappeal_missing","SPPA_romanticappeal_missing_perc","SPPA_behavconduct_N","SPPA_behavconduct_missing","SPPA_behavconduct_missing_perc","SPPA_closefriend_N","SPPA_closefriend_missing","SPPA_closefriend_missing_perc","SPPA_globalselfworth_N","SPPA_globalselfworth_missing","SPPA_globalselfworth_missing_perc"
"63","TAG087","W2 Home Qs - Current V1",1,2,1,2,2,2,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,1,2,1,2,2,1,2,2,2,1,2,2,2,1,1,1,2,2,2,2,1,2,1,2,1,2,1,2,1,1,2,1,2,2,2,1,2,2,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Home","2019-05-24",3,4,4,4,NA,4,4,4,2,4,3,4,NA,4,4,4,4,4,3,4,NA,4,4,4,4,4,4,3,NA,4,4,4,4,3,3,4,NA,4,4,4,17,19,17,19,NA,20,20,20,3.4,3.8,3.4,3.8,NA,4,4,4,5,0,0,5,0,0,5,0,0,5,0,0,5,5,100,5,0,0,5,0,0,5,0,0
"64","TAG088","W2 Home Qs - Current V1",1,1,2,1,2,1,1,1,1,2,1,1,1,2,1,2,1,2,1,2,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,2,2,2,1,1,2,1,1,1,2,1,2,2,1,1,1,1,2,1,1,2,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Home","2018-04-16",3,2,4,3,NA,3,2,3,2,4,3,3,NA,3,3,3,3,4,3,3,NA,3,3,3,3,3,4,3,NA,4,3,4,3,3,4,3,NA,3,3,3,14,16,18,15,NA,16,14,16,2.8,3.2,3.6,3,NA,3.2,2.8,3.2,5,0,0,5,0,0,5,0,0,5,0,0,5,5,100,5,0,0,5,0,0,5,0,0
"65","TAG089","W2 Home Qs - Current V1",2,2,1,2,2,2,2,1,2,2,2,1,2,1,1,1,2,2,2,2,1,2,1,1,2,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,2,2,1,1,1,2,1,2,1,1,2,2,1,1,1,1,2,1,2,1,2,2,2,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Home","2017-12-07",2,2,2,2,NA,4,4,4,3,1,1,2,NA,1,4,3,2,4,2,2,NA,2,4,3,2,4,3,2,NA,2,3,2,4,2,2,2,NA,2,4,2,13,13,10,10,NA,11,19,14,2.6,2.6,2,2,NA,2.2,3.8,2.8,5,0,0,5,0,0,5,0,0,5,0,0,5,5,100,5,0,0,5,0,0,5,0,0
"66","TAG090","W2 Home Qs - Current V1",2,2,1,2,1,1,2,1,1,2,1,2,1,2,1,2,2,2,2,2,1,1,2,2,2,1,1,1,2,1,1,1,1,2,2,1,1,2,1,1,2,2,1,2,1,2,2,2,2,2,1,1,2,2,1,1,1,2,1,2,1,1,2,2,2,1,2,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Home","2017-12-27",1,4,3,3,NA,4,4,2,3,4,3,3,NA,4,4,3,4,3,3,3,NA,3,4,3,3,4,3,1,NA,4,4,3,1,3,3,2,NA,4,4,3,12,18,15,12,NA,19,20,14,2.4,3.6,3,2.4,NA,3.8,4,2.8,5,0,0,5,0,0,5,0,0,5,0,0,5,5,100,5,0,0,5,0,0,5,0,0
"67","TAG091","W2 - Home Qs - Current V1 IN LAB",2,1,1,1,1,1,1,2,2,1,2,1,2,1,2,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,1,1,1,2,2,2,1,2,1,1,1,2,2,2,2,1,2,1,2,2,1,2,2,1,2,1,1,2,2,2,2,2,2,1,2,1,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Home","2018-09-16",2,3,1,1,NA,2,3,2,1,2,1,1,NA,1,3,4,1,3,1,1,NA,3,4,1,1,3,1,1,NA,1,1,2,1,3,1,1,NA,1,3,1,6,14,5,5,NA,8,14,10,1.2,2.8,1,1,NA,1.6,2.8,2,5,0,0,5,0,0,5,0,0,5,0,0,5,5,100,5,0,0,5,0,0,5,0,0
"68","TAG093","W2 Home Qs - Current V1",2,2,1,1,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,1,2,1,1,2,1,2,1,1,1,2,1,1,1,1,2,1,2,2,2,1,2,1,1,1,1,1,1,2,1,2,1,2,1,2,1,2,2,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Home","2018-03-09",2,3,3,4,NA,4,3,4,3,4,2,4,NA,4,4,4,4,4,3,4,NA,4,4,4,2,4,2,4,NA,1,4,4,3,3,1,4,NA,4,1,4,14,18,11,20,NA,17,16,20,2.8,3.6,2.2,4,NA,3.4,3.2,4,5,0,0,5,0,0,5,0,0,5,0,0,5,5,100,5,0,0,5,0,0,5,0,0
"69","TAG094","W2 Home Qs - Current V1",1,2,1,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,1,2,1,2,2,1,2,2,2,1,2,2,1,1,1,2,2,2,2,2,1,2,1,2,1,2,1,2,2,1,2,1,2,2,2,1,2,2,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Home","2017-11-25",4,4,4,4,NA,4,4,4,4,3,3,4,NA,4,4,4,4,4,3,4,NA,4,4,4,4,4,3,4,NA,4,4,4,4,3,4,4,NA,4,4,4,20,18,17,20,NA,20,20,20,4,3.6,3.4,4,NA,4,4,4,5,0,0,5,0,0,5,0,0,5,0,0,5,5,100,5,0,0,5,0,0,5,0,0
"70","TAG095","W2 Home Qs - Current V1",1,2,2,1,1,1,2,1,2,1,1,1,2,2,1,2,2,2,1,1,1,1,2,2,2,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,2,2,1,1,1,2,1,1,1,2,1,2,2,1,1,1,2,2,1,1,2,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Home","2018-12-02",3,3,4,3,NA,4,2,2,3,2,4,3,NA,4,3,2,4,3,4,3,NA,3,3,4,3,3,4,2,NA,4,2,4,3,3,4,3,NA,4,3,4,16,14,20,14,NA,19,13,16,3.2,2.8,4,2.8,NA,3.8,2.6,3.2,5,0,0,5,0,0,5,0,0,5,0,0,5,5,100,5,0,0,5,0,0,5,0,0
"71","TAG098","W2 Home Qs - Current V1",1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,1,1,2,2,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,2,2,2,1,1,1,2,2,1,1,1,2,1,2,2,2,2,2,2,1,2,1,2,1,1,1,2,2,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Home","2018-04-26",4,2,4,4,NA,4,1,3,4,2,4,4,NA,4,2,4,4,3,3,4,NA,4,2,4,4,4,4,3,NA,4,2,4,4,1,4,4,NA,4,2,4,20,12,19,19,NA,20,9,19,4,2.4,3.8,3.8,NA,4,1.8,3.8,5,0,0,5,0,0,5,0,0,5,0,0,5,5,100,5,0,0,5,0,0,5,0,0
"72","TAG099","W2 Home Qs - Current V1",1,1,1,2,2,1,2,1,1,2,2,1,1,1,1,2,1,2,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,2,1,1,1,2,2,1,2,1,1,2,2,1,2,1,1,2,1,1,2,1,2,2,2,1,2,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Home","2018-08-02",3,4,3,3,NA,3,4,3,3,4,2,2,NA,3,4,4,3,4,3,2,NA,3,4,3,3,3,3,4,NA,3,3,4,2,2,3,4,NA,4,4,4,14,17,14,15,NA,16,19,18,2.8,3.4,2.8,3,NA,3.2,3.8,3.6,5,0,0,5,0,0,5,0,0,5,0,0,5,5,100,5,0,0,5,0,0,5,0,0
"73","TAG100","W2 Home Qs - Current V1",1,2,1,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,1,1,1,2,2,1,1,1,1,2,2,1,2,1,2,1,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Home","2018-04-08",4,4,4,4,NA,4,4,4,2,4,4,4,NA,4,4,4,4,4,1,4,NA,4,4,4,2,4,3,3,NA,4,1,4,4,4,4,4,NA,4,4,4,16,20,16,19,NA,20,17,20,3.2,4,3.2,3.8,NA,4,3.4,4,5,0,0,5,0,0,5,0,0,5,0,0,5,5,100,5,0,0,5,0,0,5,0,0
"74","TAG101","W2 Home Qs - Current V1",1,2,1,2,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,1,1,2,1,1,2,2,1,2,2,1,1,2,1,2,2,2,1,1,2,1,2,2,2,1,1,1,1,1,1,2,2,2,1,2,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Home","2018-09-12",4,3,1,3,NA,4,4,2,2,3,1,2,NA,4,4,4,4,4,2,2,NA,4,4,3,4,4,3,3,NA,4,3,4,4,2,2,3,NA,4,4,3,18,16,9,13,NA,20,19,16,3.6,3.2,1.8,2.6,NA,4,3.8,3.2,5,0,0,5,0,0,5,0,0,5,0,0,5,5,100,5,0,0,5,0,0,5,0,0
"75","TAG102","W2 Home Qs - Current V1",2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,1,1,2,2,1,1,1,2,1,2,1,2,1,2,2,1,2,1,2,1,2,2,2,1,1,2,2,2,1,2,2,1,2,2,1,2,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Home","2018-05-16",1,4,2,4,NA,2,4,2,2,4,1,4,NA,1,4,2,1,4,2,4,NA,2,4,3,1,4,1,4,NA,1,1,4,1,4,4,4,NA,2,4,3,6,20,10,20,NA,8,17,14,1.2,4,2,4,NA,1.6,3.4,2.8,5,0,0,5,0,0,5,0,0,5,0,0,5,5,100,5,0,0,5,0,0,5,0,0
"76","TAG104","W2 Home Qs - Current V1",2,2,1,2,1,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,1,2,1,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Home","2018-04-13",1,1,1,1,NA,4,4,1,3,4,1,1,NA,1,3,3,2,1,1,1,NA,1,4,1,3,4,1,1,NA,4,2,1,1,1,1,1,NA,4,4,1,10,11,5,5,NA,14,17,7,2,2.2,1,1,NA,2.8,3.4,1.4,5,0,0,5,0,0,5,0,0,5,0,0,5,5,100,5,0,0,5,0,0,5,0,0
"77","TAG105","W2 Home Qs - Current V1",2,2,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,2,2,2,1,1,2,1,2,2,2,1,1,1,2,1,1,2,2,1,2,2,2,1,1,2,2,1,2,1,2,1,2,2,2,1,1,2,2,1,1,2,1,2,1,1,2,2,2,2,2,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Home","2018-05-03",2,4,2,3,NA,4,4,3,4,3,2,2,NA,4,4,3,3,4,2,2,NA,2,4,4,4,3,4,3,NA,3,4,2,4,2,3,2,NA,4,4,2,17,16,13,12,NA,17,20,14,3.4,3.2,2.6,2.4,NA,3.4,4,2.8,5,0,0,5,0,0,5,0,0,5,0,0,5,5,100,5,0,0,5,0,0,5,0,0
"78","TAG107","W2 Home Qs - Current V1",2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,1,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Home","2018-11-11",2,3,2,2,NA,4,3,2,1,3,2,2,NA,4,3,2,2,3,2,2,NA,3,4,2,2,4,3,2,NA,4,3,3,2,3,2,2,NA,4,3,3,9,16,11,10,NA,19,16,12,1.8,3.2,2.2,2,NA,3.8,3.2,2.4,5,0,0,5,0,0,5,0,0,5,0,0,5,5,100,5,0,0,5,0,0,5,0,0
"79","TAG110","W2 Home Qs - Current V1",2,1,1,1,1,2,1,1,1,2,1,1,2,1,2,1,2,1,2,1,1,2,2,1,2,2,1,1,1,2,2,2,1,2,1,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Home","2018-12-16",2,4,2,2,NA,2,3,1,2,4,4,1,NA,1,1,2,2,4,3,1,NA,1,3,1,1,4,4,1,NA,1,4,1,4,4,4,1,NA,1,4,1,11,20,17,6,NA,6,15,6,2.2,4,3.4,1.2,NA,1.2,3,1.2,5,0,0,5,0,0,5,0,0,5,0,0,5,5,100,5,0,0,5,0,0,5,0,0
"80","TAG111","W2 - Home Qs - Current V1 IN LAB",1,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,1,1,1,1,2,1,1,2,2,1,1,2,1,1,1,1,2,1,2,1,1,2,1,1,1,2,1,2,1,1,1,1,2,2,1,1,2,2,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Home","2018-07-28",3,3,4,4,NA,3,3,4,4,3,4,4,NA,4,4,3,4,4,4,3,NA,3,4,3,4,3,3,3,NA,3,3,4,3,3,3,3,NA,4,3,4,18,16,18,17,NA,17,17,18,3.6,3.2,3.6,3.4,NA,3.4,3.4,3.6,5,0,0,5,0,0,5,0,0,5,0,0,5,5,100,5,0,0,5,0,0,5,0,0
"81","TAG112","W2 - Home Qs - Current V1 IN LAB",2,1,2,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2,1,2,1,1,2,2,2,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,2,1,2,2,1,1,2,1,1,1,2,2,1,1,1,2,1,1,1,2,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Home","2018-08-31",1,3,1,2,NA,3,2,2,4,1,1,2,NA,4,3,3,4,3,1,2,NA,3,2,3,3,3,2,2,NA,4,2,2,3,2,2,2,NA,3,3,3,15,12,7,10,NA,17,12,13,3,2.4,1.4,2,NA,3.4,2.4,2.6,5,0,0,5,0,0,5,0,0,5,0,0,5,5,100,5,0,0,5,0,0,5,0,0
"82","TAG113","W2 - Home Qs - Current V1 IN LAB",2,1,2,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,2,1,2,2,1,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1,2,1,2,1,2,1,1,1,1,2,1,1,1,2,2,1,1,1,1,2,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Home","2018-07-30",2,3,1,2,NA,3,2,2,2,3,1,1,NA,3,2,3,2,3,1,2,NA,2,3,2,2,3,3,2,NA,3,3,2,3,3,2,1,NA,3,2,2,11,15,8,8,NA,14,12,11,2.2,3,1.6,1.6,NA,2.8,2.4,2.2,5,0,0,5,0,0,5,0,0,5,0,0,5,5,100,5,0,0,5,0,0,5,0,0
"83","TAG114","W2 - Home Qs - Current V1 IN LAB",1,2,2,2,1,2,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2,1,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Home","2018-07-16",3,1,1,1,NA,1,1,1,2,1,1,2,NA,2,2,2,3,2,2,2,NA,1,1,1,4,2,1,1,NA,2,1,1,1,1,2,1,NA,2,1,1,13,7,7,7,NA,8,6,6,2.6,1.4,1.4,1.4,NA,1.6,1.2,1.2,5,0,0,5,0,0,5,0,0,5,0,0,5,5,100,5,0,0,5,0,0,5,0,0
"84","TAG116","W2 Home Qs - Current V2",1,2,1,2,2,2,1,1,1,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,2,2,2,1,2,1,1,2,1,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,1,2,1,1,1,1,1,1,1,1,2,2,2,1,2,2,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Home","2019-06-15",4,3,2,4,NA,4,4,4,2,4,2,4,NA,2,4,4,4,4,2,3,NA,4,4,4,4,4,4,4,NA,4,4,4,4,3,2,3,NA,4,4,4,18,18,12,18,NA,18,20,20,3.6,3.6,2.4,3.6,NA,3.6,4,4,5,0,0,5,0,0,5,0,0,5,0,0,5,5,100,5,0,0,5,0,0,5,0,0
"85","TAG117","W2 Home Qs - Current V1",2,2,1,2,1,2,1,2,2,2,2,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,2,2,1,1,2,1,2,1,1,2,2,1,2,2,1,1,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,1,1,2,2,2,2,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Home","2018-07-16",2,3,1,2,NA,4,4,1,1,1,1,2,NA,4,4,2,1,3,1,2,NA,2,2,1,1,2,1,2,NA,4,1,2,1,1,1,2,NA,4,4,2,6,10,5,10,NA,18,15,8,1.2,2,1,2,NA,3.6,3,1.6,5,0,0,5,0,0,5,0,0,5,0,0,5,5,100,5,0,0,5,0,0,5,0,0
"86","TAG119","W2 Home Qs - Current V1",1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,1,1,2,2,1,1,1,1,1,2,2,2,2,2,1,2,1,2,1,2,1,2,2,2,1,2,1,2,2,2,2,1,2,1,2,1,1,2,2,2,1,2,1,2,1,2,1,2,1,2,2,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Home","2018-04-15",3,2,1,4,NA,4,2,4,1,1,1,4,NA,3,2,4,3,2,1,4,NA,2,1,4,1,1,1,4,NA,4,1,4,3,1,1,4,NA,4,1,4,11,7,5,20,NA,17,7,20,2.2,1.4,1,4,NA,3.4,1.4,4,5,0,0,5,0,0,5,0,0,5,0,0,5,5,100,5,0,0,5,0,0,5,0,0
"87","TAG120","W2 Home Qs - Current V1",1,2,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,2,2,2,2,1,2,1,2,2,1,1,1,2,1,1,1,2,2,1,1,1,1,1,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Home","2019-05-04",3,4,3,2,NA,4,4,2,1,4,3,2,NA,2,4,4,3,4,3,1,NA,3,4,3,2,4,4,3,NA,2,4,3,3,3,4,3,NA,3,4,3,12,19,17,11,NA,14,20,15,2.4,3.8,3.4,2.2,NA,2.8,4,3,5,0,0,5,0,0,5,0,0,5,0,0,5,5,100,5,0,0,5,0,0,5,0,0
"88","TAG124","W2 Home Qs - Current V1",1,2,1,2,2,2,2,2,1,1,1,2,1,2,2,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,1,2,1,2,2,1,2,2,2,1,2,1,2,1,2,2,2,2,2,2,1,2,1,2,1,2,1,1,2,1,2,1,2,2,2,1,2,2,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Home","2019-04-27",4,4,1,4,NA,4,4,4,4,3,3,4,NA,2,4,4,4,3,3,2,NA,4,4,4,4,4,1,4,NA,4,4,4,4,3,1,4,NA,4,4,4,20,17,9,18,NA,18,20,20,4,3.4,1.8,3.6,NA,3.6,4,4,5,0,0,5,0,0,5,0,0,5,0,0,5,5,100,5,0,0,5,0,0,5,0,0
"89","TAG125","W2 Home Qs - Current V1",1,1,1,1,2,1,2,1,1,2,1,1,2,1,1,1,1,2,1,2,1,1,2,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,2,1,1,2,2,1,2,1,2,1,1,2,1,2,1,2,2,1,1,1,1,2,1,1,2,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Home","2019-05-12",3,4,4,3,NA,3,3,3,3,4,4,2,NA,2,3,3,3,4,3,2,NA,3,3,3,3,4,4,4,NA,3,3,2,4,3,4,3,NA,3,3,3,16,19,19,14,NA,14,15,14,3.2,3.8,3.8,2.8,NA,2.8,3,2.8,5,0,0,5,0,0,5,0,0,5,0,0,5,5,100,5,0,0,5,0,0,5,0,0
"90","TAG130","W2 - Home Qs - Current V1 IN LAB",2,2,1,2,1,2,1,2,1,1,1,1,2,1,2,2,2,2,NA,2,1,1,2,1,2,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,1,2,1,2,1,1,1,1,2,1,1,2,1,1,2,2,2,2,2,1,1,1,2,2,2,1,2,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Home","2018-05-26",2,3,4,3,NA,4,4,1,1,3,4,1,NA,4,NA,3,3,3,3,1,NA,2,3,1,4,2,3,2,NA,2,3,4,3,1,4,3,NA,4,4,3,13,12,18,10,NA,16,NA,12,2.6,2.4,3.6,2,NA,3.2,3.5,2.4,5,0,0,5,0,0,5,0,0,5,0,0,5,5,100,5,0,0,5,1,20,5,0,0
"91","TAG131","W2 Home Qs - Current V1",2,2,1,2,1,2,2,1,1,2,1,1,1,1,1,2,2,2,2,2,1,1,1,2,2,2,2,1,1,1,1,2,1,2,2,1,1,2,1,1,2,2,1,2,1,1,2,2,2,1,1,1,1,1,1,2,1,2,1,2,1,1,2,2,2,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Home","2018-09-06",2,1,4,2,NA,4,4,1,3,4,3,2,NA,4,4,3,4,4,2,2,NA,4,4,3,3,4,3,2,NA,4,3,3,3,3,3,2,NA,4,4,3,15,16,15,10,NA,20,19,13,3,3.2,3,2,NA,4,3.8,2.6,5,0,0,5,0,0,5,0,0,5,0,0,5,5,100,5,0,0,5,0,0,5,0,0
"92","TAG132","W2 - Home Qs - Current V1 IN LAB",1,2,1,2,2,2,2,2,1,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,2,1,2,2,1,2,2,2,1,2,2,1,1,1,2,1,1,2,2,1,2,1,2,1,2,2,1,2,1,2,1,2,2,2,1,2,2,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Home","2018-09-16",4,4,4,4,NA,4,4,4,4,4,3,2,NA,4,4,4,4,4,3,2,NA,4,4,4,4,4,3,4,NA,2,4,4,4,4,1,4,NA,4,4,4,20,20,14,16,NA,18,20,20,4,4,2.8,3.2,NA,3.6,4,4,5,0,0,5,0,0,5,0,0,5,0,0,5,5,100,5,0,0,5,0,0,5,0,0
"93","TAG140","W2 Home Qs - Current V1",1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,1,1,1,2,2,1,2,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Home","2018-05-31",3,2,2,3,NA,3,4,2,2,3,2,2,NA,3,4,2,3,2,2,2,NA,2,3,3,2,1,2,2,NA,3,4,2,2,1,1,2,NA,3,4,3,12,9,9,11,NA,14,19,12,2.4,1.8,1.8,2.2,NA,2.8,3.8,2.4,5,0,0,5,0,0,5,0,0,5,0,0,5,5,100,5,0,0,5,0,0,5,0,0
"94","TAG143","W2 Home Qs - Current V1",2,2,1,2,1,1,1,2,1,1,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,1,2,1,2,2,1,1,1,2,1,1,1,1,2,1,1,2,2,2,2,2,1,2,1,2,1,1,2,2,2,1,1,2,2,2,2,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Home","2018-05-04",2,4,3,2,NA,4,4,2,1,3,1,1,NA,4,4,3,1,4,2,1,NA,4,4,3,1,3,2,2,NA,4,4,2,2,2,4,2,NA,4,4,2,7,16,12,8,NA,20,20,12,1.4,3.2,2.4,1.6,NA,4,4,2.4,5,0,0,5,0,0,5,0,0,5,0,0,5,5,100,5,0,0,5,0,0,5,0,0
"95","TAG147","W2 Home Qs - Current V2",1,2,1,1,2,1,2,2,1,1,1,2,1,2,1,2,2,2,1,2,2,1,2,2,2,1,1,1,2,1,1,2,1,1,1,1,2,2,2,1,1,2,2,1,1,1,2,2,2,2,1,2,1,2,2,2,1,2,1,1,1,1,2,2,1,1,2,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Home","2019-10-12",4,3,4,3,NA,4,3,3,4,3,3,3,NA,4,3,4,4,3,3,3,NA,4,3,4,4,3,4,3,NA,4,4,4,4,2,3,3,NA,4,3,4,20,14,17,15,NA,20,16,19,4,2.8,3.4,3,NA,4,3.2,3.8,5,0,0,5,0,0,5,0,0,5,0,0,5,5,100,5,0,0,5,0,0,5,0,0
